Read_ID	Hap1_Count	Hap2_Count	Other_Count
SRR17981952.17143682	8	0	0
SRR17981952.17170828	6	5	2
SRR17981952.18023018	12	2	0
SRR17981952.18023020	16	0	1
SRR17981952.18023022	15	1	0
SRR17981952.18023024	13	2	1
SRR17981952.18023015	13	4	0
SRR17981952.18023017	14	2	0
SRR17981952.18023019	15	2	0
SRR17981952.18023023	12	2	2
SRR17981952.18023014	14	1	1
SRR17981952.18023013	13	3	0
SRR17981952.18023026	12	2	0
SRR17981952.18023021	15	2	0
SRR17981952.18023016	12	3	1
SRR17981952.18023025	15	0	1
SRR17981952.17143673	1	1	0
SRR17981952.16616466	0	13	0
SRR17981952.16616465	0	14	0
SRR17981952.17771834	0	14	0
SRR17981952.17771836	0	13	1
SRR17981952.17771838	0	15	0
SRR17981952.17771835	0	13	2
SRR17981952.17771837	0	13	1
SRR17981952.17771839	0	15	0
SRR17981952.17771841	1	13	0
SRR17981952.17771840	0	13	1
SRR17981952.17771842	0	15	0
SRR17981952.17771833	0	14	1
SRR17981952.17170819	8	2	2
SRR17981952.17746223	8	0	0
SRR17981952.16616464	0	11	0
SRR17981952.17009464	0	7	0
SRR17981952.18023012	10	1	1
SRR17981952.17867627	10	0	0
SRR17981952.17867622	4	1	0
SRR17981952.17867624	8	2	0
SRR17981952.17867626	9	0	0
SRR17981952.17867628	9	1	0
SRR17981952.17867630	8	1	1
SRR17981952.17867629	8	2	1
SRR17981952.17867625	9	1	0
SRR17981952.17867623	11	0	0
SRR17981952.17867631	9	2	0
SRR17981952.18121924	8	1	0
SRR17981952.18121926	7	0	1
SRR17981952.18121928	8	0	0
SRR17981952.18121930	8	1	0
SRR17981952.18121932	8	0	0
SRR17981952.18121919	7	1	0
SRR17981952.18121921	8	1	0
SRR17981952.18121925	8	0	0
SRR17981952.18121927	9	0	0
SRR17981952.18121929	7	1	1
SRR17981952.18121931	9	0	0
SRR17981952.18121933	8	1	0
SRR17981952.18121935	9	0	0
SRR17981952.18121920	6	2	1
SRR17981952.18121922	7	1	0
SRR17981952.18121923	7	1	0
SRR17981952.18121936	2	0	0
SRR17981952.18121934	8	0	0
SRR17981952.17686698	6	1	1
SRR17981952.17686704	8	0	0
SRR17981952.17686697	7	0	1
SRR17981952.17686699	7	1	0
SRR17981952.17686701	7	0	1
SRR17981952.17686703	7	0	0
SRR17981952.17686707	8	0	0
SRR17981952.17686700	8	0	0
SRR17981952.17686702	7	1	0
SRR17981952.17686706	8	0	0
SRR17981952.17686708	8	0	0
SRR17981952.17686705	7	1	0
SRR17981952.17686709	7	0	1
SRR17981952.16616467	0	4	0
SRR17981952.18023027	3	0	0
SRR17981952.17867632	3	0	0
SRR17981952.17771832	0	2	0
SRR17981952.17686696	4	0	0
SRR17981952.17752205	8	0	0
SRR17981952.17752209	8	1	0
SRR17981952.17752211	8	0	1
SRR17981952.17752215	9	0	0
SRR17981952.17752217	9	0	0
SRR17981952.17752219	8	0	1
SRR17981952.17752206	7	1	0
SRR17981952.17752210	8	1	0
SRR17981952.17752212	8	0	1
SRR17981952.17752214	8	1	0
SRR17981952.17752216	8	0	0
SRR17981952.17752218	7	0	2
SRR17981952.17752208	8	1	0
SRR17981952.17752207	9	0	0
SRR17981952.17752204	8	0	0
SRR17981952.17752213	9	0	0
SRR17981952.17752220	9	0	0
SRR17981952.17658021	8	0	0
SRR17981952.17658023	8	0	0
SRR17981952.17658025	7	1	1
SRR17981952.17658031	7	0	2
SRR17981952.17658026	7	1	0
SRR17981952.17658028	8	0	1
SRR17981952.17658032	8	0	1
SRR17981952.17658022	8	0	0
SRR17981952.17658029	8	1	0
SRR17981952.17658020	1	0	0
SRR17981952.17658033	1	0	0
SRR17981952.17658027	9	0	0
SRR17981952.17658024	9	0	0
SRR17981952.17658030	9	0	0
SRR17981952.17109106	1	8	0
SRR17981952.17109103	0	1	1
SRR17981952.17109105	0	9	0
SRR17981952.17109104	0	8	1
SRR17981952.17109107	0	8	1
SRR17981952.17233850	1	8	0
SRR17981952.17233848	0	8	0
SRR17981952.17233852	0	7	0
SRR17981952.17233856	0	7	0
SRR17981952.17233845	0	2	0
SRR17981952.17233847	0	9	0
SRR17981952.17233849	0	9	0
SRR17981952.17233851	1	7	0
SRR17981952.17233853	0	9	0
SRR17981952.17233855	0	8	0
SRR17981952.17233854	0	9	0
SRR17981952.17233846	0	9	0
SRR17981952.16413397	1	7	1
SRR17981952.16413399	0	9	0
SRR17981952.16413403	0	7	2
SRR17981952.16413407	0	5	1
SRR17981952.16413394	0	2	0
SRR17981952.16413396	0	7	1
SRR17981952.16413398	0	8	1
SRR17981952.16413400	0	8	1
SRR17981952.16413402	0	9	0
SRR17981952.16413406	1	7	1
SRR17981952.16413404	0	8	0
SRR17981952.16413395	1	8	0
SRR17981952.16413401	0	9	0
SRR17981952.16413405	0	7	2
SRR17981952.17233857	0	6	0
SRR17981952.17096948	7	0	0
SRR17981952.17096950	7	0	0
SRR17981952.17096952	6	0	0
SRR17981952.17096954	5	1	1
SRR17981952.17096956	5	1	0
SRR17981952.17096958	6	0	0
SRR17981952.17096960	7	0	0
SRR17981952.17096962	7	0	0
SRR17981952.17096947	7	0	0
SRR17981952.17096951	5	1	0
SRR17981952.17096953	6	0	1
SRR17981952.17096955	5	1	0
SRR17981952.17096959	5	0	1
SRR17981952.17096961	4	2	1
SRR17981952.17096957	6	0	1
SRR17981952.17096949	6	1	0
SRR17981952.17096963	6	0	1
SRR17981952.17198474	0	4	0
SRR17981952.17198461	1	3	0
SRR17981952.17198466	0	3	0
SRR17981952.17198468	0	4	0
SRR17981952.17198463	0	4	0
SRR17981952.17198465	1	3	0
SRR17981952.17198467	1	2	1
SRR17981952.17198471	0	4	0
SRR17981952.17198473	1	3	0
SRR17981952.17198472	1	3	0
SRR17981952.17198464	1	2	1
SRR17981952.17198469	0	4	0
SRR17981952.17198470	0	3	0
SRR17981952.17198462	1	3	0
SRR17981952.17752203	4	0	0
SRR17981952.16404511	1	1	1
SRR17981952.16404512	0	1	0
SRR17981950.4835512	5	0	0
SRR17981950.4835511	5	0	0
SRR17981950.4835510	4	0	1
SRR17981950.3034548	26	6	4
SRR17981950.3034550	27	3	4
SRR17981950.3034552	33	1	2
SRR17981950.3034554	33	2	3
SRR17981950.3034556	30	6	0
SRR17981950.3034558	32	1	1
SRR17981950.3034549	34	2	2
SRR17981950.3034551	34	1	3
SRR17981950.3034553	32	3	1
SRR17981950.3034555	30	2	4
SRR17981950.3034557	30	5	2
SRR17981950.3034547	31	6	1
SRR17981950.2728950	33	2	1
SRR17981950.2728943	35	1	0
SRR17981950.2728945	31	3	0
SRR17981950.2728947	30	2	4
SRR17981950.2728948	28	4	4
SRR17981950.2728937	3	1	0
SRR17981950.2728939	34	2	2
SRR17981950.2728949	31	2	2
SRR17981950.2728955	33	2	1
SRR17981950.2728938	30	4	2
SRR17981950.2728942	35	2	0
SRR17981950.2728944	31	2	3
SRR17981950.2728946	32	3	2
SRR17981950.2728956	32	4	2
SRR17981950.2728941	34	1	0
SRR17981950.2728957	35	1	0
SRR17981950.2728940	33	2	1
SRR17981950.2728952	27	4	1
SRR17981950.2728954	34	1	3
SRR17981950.2728958	32	3	1
SRR17981950.2728953	34	0	1
SRR17981950.3431424	38	1	0
SRR17981950.3431423	15	2	1
SRR17981950.3431425	29	5	4
SRR17981950.3431426	23	2	3
SRR17981950.2728951	32	3	3
SRR17981950.2728959	30	4	1
SRR17981950.3034546	33	5	0
SRR17981950.4835513	5	0	0
SRR17981950.4224037	37	3	2
SRR17981950.4224035	2	0	0
SRR17981950.4224038	35	0	1
SRR17981950.4224036	35	4	3
SRR17981950.3754685	0	37	1
SRR17981950.3754674	0	37	2
SRR17981950.3754678	3	33	1
SRR17981950.3754686	1	4	0
SRR17981950.3754675	1	37	2
SRR17981950.3754679	1	31	5
SRR17981950.3754680	0	33	1
SRR17981950.3754682	2	34	1
SRR17981950.3754672	4	33	1
SRR17981950.3754684	5	27	1
SRR17981950.3754673	0	37	4
SRR17981950.3754677	0	35	2
SRR17981950.3754683	1	34	2
SRR17981950.3754681	0	35	1
SRR17981950.3754676	3	33	2
SRR17981950.2932494	52	2	0
SRR17981950.2932483	47	3	2
SRR17981950.2932485	44	8	2
SRR17981950.2932491	52	2	1
SRR17981950.2932484	48	6	1
SRR17981950.2932486	51	2	2
SRR17981950.2932490	48	1	4
SRR17981950.2932492	44	3	2
SRR17981950.2932496	47	1	5
SRR17981950.2932498	49	2	1
SRR17981950.2932499	43	4	2
SRR17981950.2932487	47	6	0
SRR17981950.2932493	50	1	0
SRR17981950.2932497	50	2	0
SRR17981950.2932489	50	0	1
SRR17981950.2932495	50	1	2
SRR17981950.2932488	49	2	1
SRR17981950.2932482	48	3	3
SRR17981950.2932500	29	3	1
SRR17981950.3896573	38	3	1
SRR17981950.3223484	3	41	1
SRR17981950.3223486	0	43	0
SRR17981950.3223490	1	40	1
SRR17981950.3223492	3	41	1
SRR17981950.3223496	4	37	1
SRR17981950.3223485	0	41	2
SRR17981950.3223489	2	40	2
SRR17981950.3223491	2	40	0
SRR17981950.3223493	1	43	0
SRR17981950.3223497	0	42	2
SRR17981950.3223499	0	40	1
SRR17981950.3223498	1	37	2
SRR17981950.3223483	2	39	0
SRR17981950.3223495	2	42	2
SRR17981950.3223488	1	43	2
SRR17981950.3223500	0	9	0
SRR17981950.3223487	1	43	0
SRR17981950.3223494	0	43	2
SRR17981950.3890325	2	33	4
SRR17981950.3890324	1	38	3
SRR17981950.3890326	0	43	0
SRR17981950.3890323	0	40	1
SRR17981950.3025342	36	2	1
SRR17981950.3025344	35	4	1
SRR17981950.3025339	8	1	0
SRR17981950.3025343	38	2	3
SRR17981950.3025345	37	2	2
SRR17981950.3025341	39	1	3
SRR17981950.3025346	38	2	1
SRR17981950.3025340	39	2	0
SRR17981950.4381895	0	36	3
SRR17981950.4381886	1	39	0
SRR17981950.4381888	0	39	1
SRR17981950.4381890	3	37	1
SRR17981950.4381892	1	39	0
SRR17981950.4381885	0	2	0
SRR17981950.4381889	4	37	1
SRR17981950.4381891	0	37	3
SRR17981950.4381893	1	40	0
SRR17981950.4381887	1	36	4
SRR17981950.4381894	1	37	0
SRR17981950.4381896	1	31	0
SRR17981950.3890322	1	38	2
SRR17981950.3223482	0	36	1
SRR17981950.2932481	19	1	0
SRR17981950.3766328	2	36	1
SRR17981950.3766329	0	7	0
SRR17981950.2864629	1	30	1
SRR17981950.2864628	0	10	0
SRR17981950.2864630	1	29	1
SRR17981950.3896572	28	1	1
SRR17981950.3025347	14	9	4
SRR17981950.3766327	2	33	2
SRR17981950.4220689	19	4	2
SRR17981950.4220688	19	4	0
SRR17981950.3736630	0	23	1
SRR17981950.3736629	0	23	1
SRR17981950.3736628	1	21	2
SRR17981950.3736627	0	13	0
SRR17981950.4381846	0	18	0
SRR17981950.4381855	0	18	0
SRR17981950.4381857	0	18	0
SRR17981950.4381859	0	17	0
SRR17981950.4381850	1	16	0
SRR17981950.4381854	0	17	0
SRR17981950.4381856	0	17	0
SRR17981950.4381847	0	16	1
SRR17981950.4381848	0	17	0
SRR17981950.4381858	0	15	1
SRR17981950.4381851	0	17	0
SRR17981950.4381845	0	16	0
SRR17981950.4381844	0	17	1
SRR17981950.4381843	1	16	1
SRR17981950.4381849	0	16	1
SRR17981950.4381853	0	18	0
SRR17981950.4381852	1	17	0
SRR17981950.4381842	0	18	0
SRR17981950.3319167	0	3	0
SRR17981950.3319168	0	5	0
SRR17981950.4406841	11	3	0
SRR17981950.4406840	3	3	1
SRR17981950.4406843	6	4	0
SRR17981950.4406842	7	3	5
SRR17981950.4406845	3	2	1
SRR17981950.4406848	25	6	4
SRR17981950.3736631	1	8	0
SRR17981950.4406844	5	2	2
SRR17981950.5001660	0	7	0
SRR17981950.5001659	0	7	0
SRR17981950.2848464	0	11	0
SRR17981950.2848462	0	13	0
SRR17981950.2848463	0	13	1
SRR17981950.2848465	0	6	1
SRR17981950.4398838	0	8	0
SRR17981950.4398827	1	6	1
SRR17981950.4398829	0	8	0
SRR17981950.4398831	0	8	0
SRR17981950.4398833	1	7	0
SRR17981950.4398835	0	8	0
SRR17981950.4398837	0	7	0
SRR17981950.4398839	0	8	0
SRR17981950.4398845	0	7	1
SRR17981950.4398847	0	8	0
SRR17981950.4398826	0	7	0
SRR17981950.4398830	0	8	0
SRR17981950.4398832	0	8	0
SRR17981950.4398834	0	7	1
SRR17981950.4398836	0	8	0
SRR17981950.4398840	0	7	0
SRR17981950.4398842	0	7	0
SRR17981950.4398844	0	8	0
SRR17981950.4398846	0	7	0
SRR17981950.4398841	0	8	0
SRR17981950.4398843	0	8	0
SRR17981950.4398850	0	7	1
SRR17981950.4398849	1	7	0
SRR17981950.4398848	1	7	0
SRR17981950.4398851	0	7	0
SRR17981950.4398828	0	8	0
SRR17981950.4406847	7	2	0
SRR17981950.2878464	7	1	1
SRR17981950.2880525	0	8	0
SRR17981950.2880527	1	8	1
SRR17981950.2880523	0	9	0
SRR17981950.2880529	0	10	0
SRR17981950.2880521	0	9	0
SRR17981950.2880517	0	10	0
SRR17981950.2880519	0	9	0
SRR17981950.2880524	1	9	0
SRR17981950.2880518	0	10	0
SRR17981950.2880522	1	9	0
SRR17981950.2880528	0	9	0
SRR17981950.2880526	0	9	0
SRR17981950.2880515	0	10	0
SRR17981950.2880514	0	2	1
SRR17981950.2880516	2	8	0
SRR17981950.2880520	0	10	0
SRR17981950.4381841	0	5	0
SRR17981950.4381860	0	4	0
SRR17981950.4918155	3	0	0
SRR17981950.2880530	0	2	0
SRR17981950.4564307	6	2	0
SRR17981950.4564309	2	0	0
SRR17981950.4564306	7	1	1
SRR17981950.4564308	8	1	0
SRR17981950.4473930	0	9	0
SRR17981950.4473922	0	8	1
SRR17981950.4473926	1	8	0
SRR17981950.4473932	0	9	0
SRR17981950.4473915	0	8	1
SRR17981950.4473917	2	6	1
SRR17981950.4473923	0	9	0
SRR17981950.4473925	0	9	0
SRR17981950.4473927	1	8	0
SRR17981950.4473929	0	7	1
SRR17981950.4473916	1	6	0
SRR17981950.4473918	1	7	1
SRR17981950.4473924	1	8	0
SRR17981950.4473919	1	7	0
SRR17981950.4473920	0	9	0
SRR17981950.4473928	0	7	0
SRR17981950.4473921	0	9	0
SRR17981950.4473931	0	9	0
SRR17981950.3626793	0	9	0
SRR17981950.3626792	0	8	0
SRR17981950.4473933	0	8	0
SRR17981950.3626791	0	6	0
SRR17981950.3626794	0	7	0
SRR17981950.4757143	7	0	0
SRR17981950.4757142	1	1	0
SRR17981950.4757144	6	0	0
SRR17981950.4757145	7	0	0
SRR17981950.4317890	0	2	0
SRR17981950.4317889	0	7	0
SRR17981950.3931033	5	0	0
SRR17981950.3931035	7	0	0
SRR17981950.3931032	7	0	0
SRR17981950.3931036	7	0	0
SRR17981950.3931043	1	1	0
SRR17981950.3931038	6	0	1
SRR17981950.3931037	6	0	1
SRR17981950.3931042	5	1	0
SRR17981950.3931039	5	0	1
SRR17981950.3931041	5	0	0
SRR17981950.3931034	7	0	0
SRR17981950.3931040	4	0	1
SRR17981950.4564305	6	0	1
SRR17981950.4349459	6	0	0
SRR17981950.4349460	7	0	0
SRR17981950.3736853	5	0	0
SRR17981950.3736846	4	0	0
SRR17981950.3736848	5	0	0
SRR17981950.3736850	5	0	0
SRR17981950.3736852	5	0	0
SRR17981950.3736856	5	0	0
SRR17981950.3736858	3	0	0
SRR17981950.3736845	5	0	0
SRR17981950.3736847	2	0	1
SRR17981950.3736851	5	0	0
SRR17981950.3736855	5	0	0
SRR17981950.3736857	5	0	0
SRR17981950.3736849	5	0	0
SRR17981950.3736854	5	0	0
SRR17981950.4389094	0	4	0
SRR17981950.4389097	0	4	0
SRR17981950.4389096	0	5	0
SRR17981950.4389098	0	5	0
SRR17981950.4389091	0	2	0
SRR17981950.4389093	0	4	0
SRR17981950.4389095	0	4	0
SRR17981950.4389092	0	5	0
SRR17981950.4317888	0	4	1
SRR17981950.5157968	0	4	0
SRR17981950.4349458	1	0	0
SRR17981950.7858281	29	3	0
SRR17981950.7858283	24	4	4
SRR17981950.7858289	31	3	1
SRR17981950.7858291	29	2	1
SRR17981950.7858293	28	0	4
SRR17981950.7858280	34	1	0
SRR17981950.7858284	28	4	0
SRR17981950.7858286	33	1	1
SRR17981950.7858288	29	1	2
SRR17981950.7858290	33	3	0
SRR17981950.7858292	27	3	6
SRR17981950.7858282	27	5	2
SRR17981950.7858287	31	1	1
SRR17981950.7858285	30	3	0
SRR17981950.5475899	29	4	4
SRR17981950.5475897	22	9	1
SRR17981950.5475900	3	0	0
SRR17981950.5475898	26	9	6
SRR17981950.7858279	27	2	1
SRR17981950.6124517	1	37	0
SRR17981950.6124516	1	33	0
SRR17981950.6545834	2	23	1
SRR17981950.6545838	0	27	0
SRR17981950.6545840	1	26	0
SRR17981950.6545842	0	27	1
SRR17981950.6693559	0	22	0
SRR17981950.6693561	1	21	0
SRR17981950.6693565	1	24	0
SRR17981950.6693567	3	20	0
SRR17981950.6693569	0	23	0
SRR17981950.6693571	0	20	0
SRR17981950.6124520	0	34	1
SRR17981950.6124522	1	36	0
SRR17981950.6545835	1	25	0
SRR17981950.6545837	0	27	0
SRR17981950.6545839	0	27	1
SRR17981950.6545841	1	26	0
SRR17981950.6693560	0	22	1
SRR17981950.6693562	0	25	0
SRR17981950.6693564	0	23	0
SRR17981950.6693566	0	20	1
SRR17981950.6693570	0	24	0
SRR17981950.6693572	0	24	0
SRR17981950.6545836	0	25	2
SRR17981950.6693563	0	24	0
SRR17981950.6693573	2	20	0
SRR17981950.6124518	0	37	0
SRR17981950.6693568	0	22	1
SRR17981950.6124521	0	36	2
SRR17981950.6693574	0	21	2
SRR17981950.6124519	0	36	0
SRR17981950.6124523	0	31	5
SRR17981950.6545843	0	25	0
SRR17981950.5417689	1	70	1
SRR17981950.5417691	0	53	1
SRR17981950.5417690	0	34	1
SRR17981950.5417692	2	52	1
SRR17981950.5417694	0	52	1
SRR17981950.5417693	2	51	1
SRR17981950.5417695	2	49	3
SRR17981950.5417688	0	31	0
SRR17981950.6674388	42	7	2
SRR17981950.6674389	47	4	2
SRR17981950.6674390	43	8	3
SRR17981950.6674392	41	3	5
SRR17981950.6674394	43	5	1
SRR17981950.6674387	19	1	3
SRR17981950.6674391	47	3	2
SRR17981950.6674393	46	4	3
SRR17981950.5657120	43	2	3
SRR17981950.5657126	45	1	2
SRR17981950.5657130	30	2	1
SRR17981950.5657121	45	1	0
SRR17981950.5657123	47	1	0
SRR17981950.5657125	47	1	0
SRR17981950.5657119	47	2	0
SRR17981950.5657127	44	5	0
SRR17981950.5657122	43	1	3
SRR17981950.5657124	47	2	0
SRR17981950.5657129	43	2	2
SRR17981950.5657128	44	1	5
SRR17981950.6674395	27	3	2
SRR17981950.7308975	1	38	2
SRR17981950.7308977	2	36	3
SRR17981950.7308979	1	39	0
SRR17981950.7308981	0	39	2
SRR17981950.7308983	0	40	0
SRR17981950.7308985	2	38	0
SRR17981950.7308976	2	37	2
SRR17981950.7308980	1	35	1
SRR17981950.7308984	1	39	1
SRR17981950.7308986	3	38	0
SRR17981950.7308982	0	39	1
SRR17981950.7308974	0	6	0
SRR17981950.7308978	2	36	2
SRR17981950.7308987	2	40	1
SRR17981950.5657118	36	2	0
SRR17981950.6891106	35	2	4
SRR17981950.6891108	38	2	2
SRR17981950.6891110	37	2	1
SRR17981950.6891112	37	1	3
SRR17981950.6891107	42	2	0
SRR17981950.6891109	35	2	4
SRR17981950.6891115	33	3	4
SRR17981950.6891113	37	2	0
SRR17981950.6891114	36	2	1
SRR17981950.6891111	37	2	2
SRR17981950.5417696	0	17	2
SRR17981950.7308988	1	34	2
SRR17981950.6891116	26	3	2
SRR17981950.6937201	15	1	1
SRR17981950.6937200	18	4	0
SRR17981950.7309564	2	21	1
SRR17981950.7309561	2	20	3
SRR17981950.7309560	3	23	0
SRR17981950.7309562	1	20	1
SRR17981950.7309566	0	23	1
SRR17981950.7309568	0	25	1
SRR17981950.7309565	3	21	1
SRR17981950.7309563	1	22	2
SRR17981950.7309569	2	18	0
SRR17981950.7309567	0	22	2
SRR17981950.6288729	0	5	0
SRR17981950.6288730	1	15	1
SRR17981950.5698023	10	4	2
SRR17981950.5698022	15	2	0
SRR17981950.5698024	12	3	0
SRR17981950.5698026	15	2	0
SRR17981950.5698025	16	1	0
SRR17981950.5698027	11	2	0
SRR17981950.5402366	0	8	0
SRR17981950.5493743	0	1	0
SRR17981950.5402367	0	3	0
SRR17981950.5698021	2	2	0
SRR17981950.6104870	6	1	0
SRR17981950.6104869	9	0	0
SRR17981950.6104867	1	0	0
SRR17981950.6104868	6	2	0
SRR17981950.7309559	0	2	0
SRR17981950.6895368	1	6	0
SRR17981950.6895370	0	9	0
SRR17981950.6895372	0	9	0
SRR17981950.6895376	0	7	0
SRR17981950.6895378	0	7	2
SRR17981950.6895382	0	7	2
SRR17981950.6895367	3	5	0
SRR17981950.6895369	0	9	0
SRR17981950.6895371	0	9	0
SRR17981950.6895373	1	8	0
SRR17981950.6895375	0	8	0
SRR17981950.6895377	0	9	0
SRR17981950.6895379	0	7	1
SRR17981950.6895381	0	9	0
SRR17981950.6895380	1	8	0
SRR17981950.6895374	0	9	0
SRR17981950.6288731	1	3	0
SRR17981950.6648765	6	1	0
SRR17981950.6648767	7	0	0
SRR17981950.6648769	7	0	0
SRR17981950.6648771	0	1	0
SRR17981950.6648758	7	0	0
SRR17981950.6648760	7	0	0
SRR17981950.6648762	7	0	0
SRR17981950.6648766	7	0	0
SRR17981950.6648768	6	1	0
SRR17981950.6648770	6	1	0
SRR17981950.6648764	6	1	0
SRR17981950.6648763	5	1	1
SRR17981950.6648761	5	1	0
SRR17981950.6104871	6	0	0
SRR17981950.6648759	5	0	0
SRR17981950.6138699	10	1	1
SRR17981950.6138701	11	1	0
SRR17981950.6138700	11	1	0
SRR17981950.6138698	4	0	0
SRR17981950.6232752	0	9	0
SRR17981950.6232754	0	9	1
SRR17981950.6232756	0	11	0
SRR17981950.6232760	0	10	1
SRR17981950.6232747	1	9	0
SRR17981950.6232749	0	10	1
SRR17981950.6232753	0	9	0
SRR17981950.6232755	1	10	0
SRR17981950.6232748	0	10	0
SRR17981950.6232750	0	11	0
SRR17981950.6232751	1	10	0
SRR17981950.6232757	1	9	0
SRR17981950.6232759	1	10	0
SRR17981950.6232762	0	9	1
SRR17981950.6232761	0	11	0
SRR17981950.6232758	1	9	1
SRR17981950.6138702	10	0	0
SRR17981950.6410181	0	7	2
SRR17981950.6410183	1	8	1
SRR17981950.6410185	0	9	0
SRR17981950.6410187	1	9	1
SRR17981950.6410178	1	4	0
SRR17981950.6410180	0	10	0
SRR17981950.6410182	0	11	0
SRR17981950.6410184	0	10	0
SRR17981950.6410186	0	10	0
SRR17981950.6410188	1	9	0
SRR17981950.6410179	1	9	0
SRR17981950.6410189	1	2	0
SRR17981950.7154968	0	7	2
SRR17981950.7154970	0	9	0
SRR17981950.7154972	1	7	1
SRR17981950.7154974	0	9	0
SRR17981950.7154976	0	9	0
SRR17981950.7154980	1	8	0
SRR17981950.7154969	0	9	0
SRR17981950.7154975	0	8	0
SRR17981950.7154979	0	9	0
SRR17981950.7154981	0	8	1
SRR17981950.7154983	0	9	0
SRR17981950.7154973	0	7	1
SRR17981950.7154977	2	7	0
SRR17981950.7154984	0	1	0
SRR17981950.7154971	0	8	0
SRR17981950.7154967	0	1	0
SRR17981950.7154982	0	9	0
SRR17981950.7154978	0	9	0
SRR17981950.6232746	0	9	0
SRR17981950.6895383	0	1	0
SRR17981950.6232763	0	5	1
SRR17981950.5157970	1	6	0
SRR17981950.5157972	0	7	0
SRR17981950.5157976	0	7	0
SRR17981950.5157980	0	7	0
SRR17981950.5157969	0	7	0
SRR17981950.5157971	0	7	0
SRR17981950.5157973	0	7	0
SRR17981950.5157975	0	7	0
SRR17981950.5157977	0	6	0
SRR17981950.5157979	0	7	0
SRR17981950.5157978	0	6	0
SRR17981950.5157982	0	7	0
SRR17981950.5157974	0	7	0
SRR17981950.5157981	0	7	0
SRR17981950.8163965	10	0	2
SRR17981950.8163967	9	3	0
SRR17981950.8163964	9	2	0
SRR17981950.8163963	8	2	2
SRR17981950.8163966	12	0	0
SRR17981950.10223035	9	2	0
SRR17981950.10223037	13	0	1
SRR17981950.10223039	11	3	1
SRR17981950.10223041	11	1	0
SRR17981950.10223043	14	0	1
SRR17981950.10223045	12	1	1
SRR17981950.10223049	10	2	1
SRR17981950.10223036	13	0	1
SRR17981950.10223038	14	0	1
SRR17981950.10223048	11	1	0
SRR17981950.10223032	12	1	0
SRR17981950.10223034	14	1	0
SRR17981950.10223042	13	2	0
SRR17981950.10223046	13	1	0
SRR17981950.10223047	12	1	1
SRR17981950.10223040	10	1	3
SRR17981950.10223044	10	1	1
SRR17981950.10223050	8	4	2
SRR17981950.8163962	10	1	1
SRR17981950.10460557	6	0	0
SRR17981950.8927147	13	0	0
SRR17981950.10223031	12	1	1
SRR17981950.7858299	29	1	3
SRR17981950.7858294	29	3	1
SRR17981950.7858298	33	1	1
SRR17981950.7858295	29	5	1
SRR17981950.7858297	27	3	4
SRR17981950.7858300	28	1	2
SRR17981950.7858296	31	2	1
SRR17981950.10460556	5	1	0
SRR17981950.10518259	29	3	3
SRR17981950.10518258	27	5	3
SRR17981950.10518260	28	8	1
SRR17981950.10518262	32	4	0
SRR17981950.10518264	5	0	0
SRR17981950.10518261	27	8	2
SRR17981950.10518257	27	4	4
SRR17981950.10518256	32	1	3
SRR17981950.10518263	30	6	1
SRR17981950.9564099	32	3	3
SRR17981950.9564100	29	4	4
SRR17981950.10350559	32	2	1
SRR17981950.10350563	31	4	0
SRR17981950.10350561	37	1	0
SRR17981950.10350558	33	1	3
SRR17981950.10350562	34	1	1
SRR17981950.10350560	33	1	3
SRR17981950.10517001	30	3	3
SRR17981950.10516997	33	2	2
SRR17981950.10516994	30	6	1
SRR17981950.10516998	30	4	0
SRR17981950.10517006	33	0	2
SRR17981950.10516999	28	4	2
SRR17981950.10517005	31	2	4
SRR17981950.10516996	38	0	0
SRR17981950.10516995	33	3	1
SRR17981950.10517003	31	4	0
SRR17981950.10517002	32	2	1
SRR17981950.10517004	32	3	2
SRR17981950.10517000	30	4	1
SRR17981950.10350557	32	4	0
SRR17981950.8216423	38	1	3
SRR17981950.8216420	34	7	2
SRR17981950.8216424	35	2	3
SRR17981950.8216422	35	3	0
SRR17981950.8216421	32	4	6
SRR17981950.10223033	12	0	2
SRR17981950.9564098	34	2	2
SRR17981950.8927146	12	0	1
SRR17981950.10347136	24	4	3
SRR17981950.8317118	0	27	0
SRR17981950.9685757	0	5	0
SRR17981950.8317115	0	26	0
SRR17981950.8317117	0	27	0
SRR17981950.8317119	0	27	0
SRR17981950.8317121	1	25	1
SRR17981950.8325803	1	34	0
SRR17981950.8325805	2	34	0
SRR17981950.8325809	1	35	0
SRR17981950.8325811	0	27	1
SRR17981950.9685750	0	5	0
SRR17981950.8317116	1	26	1
SRR17981950.8317120	2	24	0
SRR17981950.8317122	0	26	1
SRR17981950.8325804	1	32	2
SRR17981950.8325808	2	33	0
SRR17981950.9685741	0	5	0
SRR17981950.9685743	0	5	0
SRR17981950.9685747	0	5	0
SRR17981950.9685749	0	5	0
SRR17981950.9685751	0	5	0
SRR17981950.9685753	0	5	0
SRR17981950.9685755	1	3	1
SRR17981950.8325807	1	30	3
SRR17981950.9685746	2	2	0
SRR17981950.9685748	0	5	0
SRR17981950.9685754	0	5	0
SRR17981950.8325806	0	36	0
SRR17981950.8325810	1	33	1
SRR17981950.9685752	0	5	0
SRR17981950.8325802	0	35	1
SRR17981950.9685745	0	4	1
SRR17981950.9685744	0	5	0
